ProjectID,DeliverableName,StartDate,EndDate,Duration(Days)
100,Code,2020-06-05,2020-06-16,12
100,Unit Test,2020-06-17,2020-06-25,9
100,System Test,2020-06-26,2020-08-07,43
101,Project Plan,2020-09-23,2020-10-03,11
101,Requirements Specification,2020-10-04,2020-10-20,17
101,Design Document,2020-10-21,2020-11-17,28
101,Code,2020-11-18,2020-12-06,19
101,Unit Test,2020-12-07,2020-12-16,10
101,System Test,2020-12-17,2021-02-12,58
102,Project Plan,2020-12-19,2020-12-26,8
102,Requirements Specification,2020-12-27,2021-01-11,16
102,Design Document,2021-01-12,2021-01-28,17
102,Code,2021-01-29,2021-02-16,19
102,Unit Test,2021-02-17,2021-02-27,11
102,System Test,2021-02-28,2021-04-07,39
103,Project Plan,2016-04-14,2016-04-23,10
103,Requirements Specification,2016-04-24,2016-05-09,16
103,Design Document,2016-05-10,2016-06-12,34
103,Code,2016-06-13,2016-06-27,15
103,Unit Test,2016-06-28,2016-07-07,10
103,System Test,2016-07-08,2016-08-23,47
104,Project Plan,2015-11-28,2015-12-07,10
104,Requirements Specification,2015-12-08,2015-12-27,20
104,Design Document,2015-12-28,2016-01-17,21
104,Code,2016-01-18,2016-02-02,16
104,Unit Test,2016-02-03,2016-02-15,13
104,System Test,2016-02-16,2016-04-08,53
105,Project Plan,2016-08-15,2016-08-27,13
105,Requirements Specification,2016-08-28,2016-09-14,18
105,Design Document,2016-09-15,2016-10-05,21
105,Code,2016-10-06,2016-10-19,14
105,Unit Test,2016-10-20,2016-10-29,10
105,System Test,2016-10-30,2016-12-18,50
106,Project Plan,2017-03-18,2017-03-23,6
106,Requirements Specification,2017-03-24,2017-04-16,24
106,Design Document,2017-04-17,2017-05-10,24
106,Code,2017-05-11,2017-05-23,13
106,Unit Test,2017-05-24,2017-05-30,7
106,System Test,2017-05-31,2017-06-22,23
107,Project Plan,2018-09-29,2018-10-09,11
107,Requirements Specification,2018-10-10,2018-10-29,20
107,Design Document,2018-10-30,2018-11-17,19
107,Code,2018-11-18,2018-11-28,11
107,Unit Test,2018-11-29,2018-12-07,9
107,System Test,2018-12-08,2019-02-01,56
108,Project Plan,2015-10-29,2015-11-06,9
108,Requirements Specification,2015-11-07,2015-11-21,15
108,Design Document,2015-11-22,2015-12-15,24
108,Code,2015-12-16,2015-12-29,14
108,Unit Test,2015-12-30,2016-01-02,4
108,System Test,2016-01-03,2016-02-10,39
109,Project Plan,2018-03-27,2018-04-04,9
109,Requirements Specification,2018-04-05,2018-04-26,22
109,Design Document,2018-04-27,2018-05-28,32
109,Code,2018-05-29,2018-06-15,18
109,Unit Test,2018-06-16,2018-06-24,9
109,System Test,2018-06-25,2018-07-22,28
110,Project Plan,2017-07-01,2017-07-15,15
110,Requirements Specification,2017-07-16,2017-08-04,20
110,Design Document,2017-08-05,2017-08-29,25
110,Code,2017-08-30,2017-09-12,14
110,Unit Test,2017-09-13,2017-09-22,10
110,System Test,2017-09-23,2017-10-30,38
111,Project Plan,2017-06-20,2017-06-27,8
111,Requirements Specification,2017-06-28,2017-07-15,18
111,Design Document,2017-07-16,2017-08-08,24
111,Code,2017-08-09,2017-08-21,13
111,Unit Test,2017-08-22,2017-08-29,8
111,System Test,2017-08-30,2017-10-09,41
112,Project Plan,2019-03-24,2019-04-01,9
112,Requirements Specification,2019-04-02,2019-04-25,24
112,Design Document,2019-04-26,2019-05-09,14
112,Code,2019-05-10,2019-05-27,18
112,Unit Test,2019-05-28,2019-06-08,12
112,System Test,2019-06-09,2019-06-27,19
113,Project Plan,2016-03-03,2016-03-11,9
113,Requirements Specification,2016-03-12,2016-03-29,18
113,Design Document,2016-03-30,2016-04-17,19
113,Code,2016-04-18,2016-04-29,12
113,Unit Test,2016-04-30,2016-05-06,7
113,System Test,2016-05-07,2016-07-02,57
114,Project Plan,2015-06-29,2015-07-09,11
114,Requirements Specification,2015-07-10,2015-08-01,23
114,Design Document,2015-08-02,2015-08-28,27
114,Code,2015-08-29,2015-09-08,11
114,Unit Test,2015-09-09,2015-09-16,8
114,System Test,2015-09-17,2015-10-30,44
115,Project Plan,2018-07-07,2018-07-13,7
115,Requirements Specification,2018-07-14,2018-08-04,22
115,Design Document,2018-08-05,2018-08-28,24
115,Code,2018-08-29,2018-09-10,13
115,Unit Test,2018-09-11,2018-09-21,11
115,System Test,2018-09-22,2018-11-04,44
116,Project Plan,2017-03-23,2017-03-31,9
116,Requirements Specification,2017-04-01,2017-04-23,23
116,Design Document,2017-04-24,2017-05-13,20
116,Code,2017-05-14,2017-05-29,16
116,Unit Test,2017-05-30,2017-06-09,11
116,System Test,2017-06-10,2017-07-15,36
117,Project Plan,2017-06-02,2017-06-11,10
117,Requirements Specification,2017-06-12,2017-06-27,16
117,Design Document,2017-06-28,2017-07-25,28
117,Code,2017-07-26,2017-08-08,14
117,Unit Test,2017-08-09,2017-08-16,8
117,System Test,2017-08-17,2017-10-05,50
118,Project Plan,2019-07-19,2019-07-26,8
118,Requirements Specification,2019-07-27,2019-08-10,15
118,Design Document,2019-08-11,2019-08-28,18
118,Code,2019-08-29,2019-09-13,16
118,Unit Test,2019-09-14,2019-09-20,7
118,System Test,2019-09-21,2019-11-16,57
119,Project Plan,2020-03-24,2020-03-28,5
119,Requirements Specification,2020-03-29,2020-04-22,25
119,Design Document,2020-04-23,2020-05-17,25
119,Code,2020-05-18,2020-05-31,14
119,Unit Test,2020-06-01,2020-06-08,8
119,System Test,2020-06-09,2020-07-21,43
120,Project Plan,2018-10-12,2018-10-20,9
120,Requirements Specification,2018-10-21,2018-11-12,23
120,Design Document,2018-11-13,2018-12-07,25
120,Code,2018-12-08,2018-12-22,15
120,Unit Test,2018-12-23,2018-12-31,9
120,System Test,2019-01-01,2019-02-08,39
121,Project Plan,2018-03-30,2018-04-08,10
121,Requirements Specification,2018-04-09,2018-04-22,14
121,Design Document,2018-04-23,2018-05-11,19
121,Code,2018-05-12,2018-05-28,17
121,Unit Test,2018-05-29,2018-06-07,10
121,System Test,2018-06-08,2018-07-15,38
122,Project Plan,2019-10-07,2019-10-16,10
122,Requirements Specification,2019-10-17,2019-11-06,21
122,Design Document,2019-11-07,2019-11-28,22
122,Code,2019-11-29,2019-12-10,12
122,Unit Test,2019-12-11,2019-12-20,10
122,System Test,2019-12-21,2020-01-19,30
123,Project Plan,2016-05-01,2016-05-10,10
123,Requirements Specification,2016-05-11,2016-05-24,14
123,Design Document,2016-05-25,2016-06-22,29
123,Code,2016-06-23,2016-07-08,16
123,Unit Test,2016-07-09,2016-07-18,10
123,System Test,2016-07-19,2016-09-05,49
124,Project Plan,2017-12-25,2018-01-06,13
124,Requirements Specification,2018-01-07,2018-01-29,23
124,Design Document,2018-01-30,2018-02-15,17
124,Code,2018-02-16,2018-02-26,11
124,Unit Test,2018-02-27,2018-03-06,8
124,System Test,2018-03-07,2018-04-15,40
125,Project Plan,2018-02-02,2018-02-12,11
125,Requirements Specification,2018-02-13,2018-03-01,17
125,Design Document,2018-03-02,2018-03-26,25
125,Code,2018-03-27,2018-04-07,12
125,Unit Test,2018-04-08,2018-04-15,8
125,System Test,2018-04-16,2018-05-10,25
126,Project Plan,2018-06-25,2018-07-02,8
126,Requirements Specification,2018-07-03,2018-07-17,15
126,Design Document,2018-07-18,2018-08-07,21
126,Code,2018-08-08,2018-08-25,18
126,Unit Test,2018-08-26,2018-09-02,8
126,System Test,2018-09-03,2018-11-07,66
127,Project Plan,2019-01-13,2019-01-22,10
127,Requirements Specification,2019-01-23,2019-02-11,20
127,Design Document,2019-02-12,2019-03-04,21
127,Code,2019-03-05,2019-03-21,17
127,Unit Test,2019-03-22,2019-03-29,8
127,System Test,2019-03-30,2019-05-09,41
128,Project Plan,2016-03-20,2016-04-03,15
128,Requirements Specification,2016-04-04,2016-04-22,19
128,Design Document,2016-04-23,2016-05-21,29
128,Code,2016-05-22,2016-06-02,12
128,Unit Test,2016-06-03,2016-06-11,9
128,System Test,2016-06-12,2016-08-07,57
129,Project Plan,2019-08-25,2019-09-01,8
129,Requirements Specification,2019-09-02,2019-09-26,25
129,Design Document,2019-09-27,2019-10-23,27
129,Code,2019-10-24,2019-11-05,13
129,Unit Test,2019-11-06,2019-11-16,11
129,System Test,2019-11-17,2020-01-04,49
130,Project Plan,2017-04-19,2017-04-29,11
130,Requirements Specification,2017-04-30,2017-05-14,15
130,Design Document,2017-05-15,2017-06-05,22
130,Code,2017-06-06,2017-06-19,14
130,Unit Test,2017-06-20,2017-06-28,9
130,System Test,2017-06-29,2017-08-13,46
131,Project Plan,2015-06-13,2015-06-22,10
131,Requirements Specification,2015-06-23,2015-07-07,15
131,Design Document,2015-07-08,2015-08-02,26
131,Code,2015-08-03,2015-08-18,16
131,Unit Test,2015-08-19,2015-08-29,11
131,System Test,2015-08-30,2015-10-18,50
132,Project Plan,2019-02-26,2019-03-08,11
132,Requirements Specification,2019-03-09,2019-03-29,21
132,Design Document,2019-03-30,2019-04-22,24
132,Code,2019-04-23,2019-05-02,10
132,Unit Test,2019-05-03,2019-05-12,10
132,System Test,2019-05-13,2019-06-23,42
133,Project Plan,2018-07-24,2018-08-02,10
133,Requirements Specification,2018-08-03,2018-08-18,16
133,Design Document,2018-08-19,2018-09-07,20
133,Code,2018-09-08,2018-09-25,18
133,Unit Test,2018-09-26,2018-10-04,9
133,System Test,2018-10-05,2018-11-19,46
134,Project Plan,2020-07-11,2020-07-20,10
134,Requirements Specification,2020-07-21,2020-08-09,20
134,Design Document,2020-08-10,2020-09-06,28
134,Code,2020-09-07,2020-09-19,13
134,Unit Test,2020-09-20,2020-09-29,10
134,System Test,2020-09-30,2020-11-03,35
135,Project Plan,2020-06-28,2020-07-06,9
135,Requirements Specification,2020-07-07,2020-07-25,19
135,Design Document,2020-07-26,2020-08-19,25
135,Code,2020-08-20,2020-09-01,13
135,Unit Test,2020-09-02,2020-09-13,12
135,System Test,2020-09-14,2020-10-14,31
136,Project Plan,2019-03-14,2019-03-22,9
136,Requirements Specification,2019-03-23,2019-04-09,18
136,Design Document,2019-04-10,2019-05-09,30
136,Code,2019-05-10,2019-05-24,15
136,Unit Test,2019-05-25,2019-06-05,12
136,System Test,2019-06-06,2019-06-30,25
137,Project Plan,2020-06-18,2020-06-27,10
137,Requirements Specification,2020-06-28,2020-07-19,22
137,Design Document,2020-07-20,2020-08-13,25
137,Code,2020-08-14,2020-08-31,18
137,Unit Test,2020-09-01,2020-09-08,8
137,System Test,2020-09-09,2020-11-01,54
138,Project Plan,2020-04-19,2020-05-02,14
138,Requirements Specification,2020-05-03,2020-05-20,18
138,Design Document,2020-05-21,2020-06-12,23
138,Code,2020-06-13,2020-07-01,19
138,Unit Test,2020-07-02,2020-07-14,13
138,System Test,2020-07-15,2020-08-17,34
139,Project Plan,2018-10-10,2018-10-18,9
139,Requirements Specification,2018-10-19,2018-11-06,19
139,Design Document,2018-11-07,2018-11-25,19
139,Code,2018-11-26,2018-12-07,12
139,Unit Test,2018-12-08,2018-12-14,7
139,System Test,2018-12-15,2019-01-15,32
140,Project Plan,2016-08-09,2016-08-17,9
140,Requirements Specification,2016-08-18,2016-09-06,20
140,Design Document,2016-09-07,2016-10-07,31
140,Code,2016-10-08,2016-10-19,12
140,Unit Test,2016-10-20,2016-10-30,11
140,System Test,2016-10-31,2016-12-06,37
141,Project Plan,2019-01-27,2019-02-04,9
141,Requirements Specification,2019-02-05,2019-02-26,22
141,Design Document,2019-02-27,2019-03-18,20
141,Code,2019-03-19,2019-04-03,16
141,Unit Test,2019-04-04,2019-04-13,10
141,System Test,2019-04-14,2019-05-27,44
142,Project Plan,2020-05-15,2020-05-24,10
142,Requirements Specification,2020-05-25,2020-06-20,27
142,Design Document,2020-06-21,2020-07-12,22
142,Code,2020-07-13,2020-07-25,13
142,Unit Test,2020-07-26,2020-08-02,8
142,System Test,2020-08-03,2020-09-05,34
143,Project Plan,2018-03-03,2018-03-10,8
143,Requirements Specification,2018-03-11,2018-04-02,23
143,Design Document,2018-04-03,2018-05-02,30
143,Code,2018-05-03,2018-05-15,13
143,Unit Test,2018-05-16,2018-05-23,8
143,System Test,2018-05-24,2018-07-06,44
144,Project Plan,2017-04-11,2017-04-18,8
144,Requirements Specification,2017-04-19,2017-05-09,21
144,Design Document,2017-05-10,2017-06-03,25
144,Code,2017-06-04,2017-06-13,10
144,Unit Test,2017-06-14,2017-06-26,13
144,System Test,2017-06-27,2017-08-22,57
145,Project Plan,2020-03-20,2020-03-27,8
145,Requirements Specification,2020-03-28,2020-04-14,18
145,Design Document,2020-04-15,2020-05-10,26
145,Code,2020-05-11,2020-05-26,16
145,Unit Test,2020-05-27,2020-06-06,11
145,System Test,2020-06-07,2020-08-05,60
146,Project Plan,2020-06-08,2020-06-16,9
146,Requirements Specification,2020-06-17,2020-07-03,17
146,Design Document,2020-07-04,2020-07-22,19
146,Code,2020-07-23,2020-08-03,12
146,Unit Test,2020-08-04,2020-08-12,9
146,System Test,2020-08-13,2020-10-08,57
147,Project Plan,2017-12-10,2017-12-17,8
147,Requirements Specification,2017-12-18,2018-01-06,20
147,Design Document,2018-01-07,2018-01-30,24
147,Code,2018-01-31,2018-02-17,18
147,Unit Test,2018-02-18,2018-03-04,15
147,System Test,2018-03-05,2018-04-07,34
148,Project Plan,2017-06-21,2017-06-29,9
148,Requirements Specification,2017-06-30,2017-07-22,23
148,Design Document,2017-07-23,2017-08-18,27
148,Code,2017-08-19,2017-09-07,20
148,Unit Test,2017-09-08,2017-09-18,11
148,System Test,2017-09-19,2017-10-24,36
149,Project Plan,2015-07-16,2015-07-26,11
149,Requirements Specification,2015-07-27,2015-08-18,23
149,Design Document,2015-08-19,2015-09-15,28
149,Code,2015-09-16,2015-10-01,16
149,Unit Test,2015-10-02,2015-10-13,12
149,System Test,2015-10-14,2015-12-03,51
150,Project Plan,2017-04-30,2017-05-11,12
150,Requirements Specification,2017-05-12,2017-06-01,21
150,Design Document,2017-06-02,2017-06-25,24
150,Code,2017-06-26,2017-07-10,15
150,Unit Test,2017-07-11,2017-07-22,12
150,System Test,2017-07-23,2017-08-22,31
151,Project Plan,2017-09-29,2017-10-08,10
151,Requirements Specification,2017-10-09,2017-10-26,18
151,Design Document,2017-10-27,2017-11-20,25
151,Code,2017-11-21,2017-12-08,18
151,Unit Test,2017-12-09,2017-12-18,10
151,System Test,2017-12-19,2018-01-27,40
152,Project Plan,2019-07-10,2019-07-16,7
152,Requirements Specification,2019-07-17,2019-08-07,22
152,Design Document,2019-08-08,2019-09-03,27
152,Code,2019-09-04,2019-09-24,21
152,Unit Test,2019-09-25,2019-10-03,9
152,System Test,2019-10-04,2019-11-14,42
153,Project Plan,2018-08-19,2018-08-28,10
153,Requirements Specification,2018-08-29,2018-09-21,24
153,Design Document,2018-09-22,2018-10-15,24
153,Code,2018-10-16,2018-10-30,15
153,Unit Test,2018-10-31,2018-11-10,11
153,System Test,2018-11-11,2018-12-21,41
154,Project Plan,2016-01-20,2016-01-28,9
154,Requirements Specification,2016-01-29,2016-02-17,20
154,Design Document,2016-02-18,2016-03-17,29
154,Code,2016-03-18,2016-03-28,11
154,Unit Test,2016-03-29,2016-04-07,10
154,System Test,2016-04-08,2016-05-09,32
155,Project Plan,2016-04-24,2016-05-05,12
155,Requirements Specification,2016-05-06,2016-05-20,15
155,Design Document,2016-05-21,2016-06-11,22
155,Code,2016-06-12,2016-06-27,16
155,Unit Test,2016-06-28,2016-07-10,13
155,System Test,2016-07-11,2016-08-18,39
156,Project Plan,2020-03-31,2020-04-07,8
156,Requirements Specification,2020-04-08,2020-05-02,25
156,Design Document,2020-05-03,2020-05-21,19
156,Code,2020-05-22,2020-05-29,8
156,Unit Test,2020-05-30,2020-06-08,10
156,System Test,2020-06-09,2020-07-12,34
157,Project Plan,2016-07-04,2016-07-10,7
157,Requirements Specification,2016-07-11,2016-08-01,22
157,Design Document,2016-08-02,2016-08-26,25
157,Code,2016-08-27,2016-09-08,13
157,Unit Test,2016-09-09,2016-09-15,7
157,System Test,2016-09-16,2016-11-02,48
158,Project Plan,2015-06-18,2015-06-28,11
158,Requirements Specification,2015-06-29,2015-07-17,19
158,Design Document,2015-07-18,2015-08-18,32
158,Code,2015-08-19,2015-08-29,11
158,Unit Test,2015-08-30,2015-09-04,6
158,System Test,2015-09-05,2015-10-07,33
159,Project Plan,2015-04-11,2015-04-19,9
159,Requirements Specification,2015-04-20,2015-05-09,20
159,Design Document,2015-05-10,2015-06-02,24
159,Code,2015-06-03,2015-06-18,16
159,Unit Test,2015-06-19,2015-06-25,7
159,System Test,2015-06-26,2015-08-18,54
160,Project Plan,2018-06-20,2018-06-28,9
160,Requirements Specification,2018-06-29,2018-07-21,23
160,Design Document,2018-07-22,2018-08-16,26
160,Code,2018-08-17,2018-09-01,16
160,Unit Test,2018-09-02,2018-09-12,11
160,System Test,2018-09-13,2018-10-26,44
161,Project Plan,2018-01-19,2018-01-29,11
161,Requirements Specification,2018-01-30,2018-02-21,23
161,Design Document,2018-02-22,2018-03-18,25
161,Code,2018-03-19,2018-04-04,17
161,Unit Test,2018-04-05,2018-04-13,9
161,System Test,2018-04-14,2018-06-06,54
162,Project Plan,2015-06-12,2015-06-19,8
162,Requirements Specification,2015-06-20,2015-07-14,25
162,Design Document,2015-07-15,2015-08-07,24
162,Code,2015-08-08,2015-08-17,10
162,Unit Test,2015-08-18,2015-08-27,10
162,System Test,2015-08-28,2015-09-29,33
163,Project Plan,2016-02-22,2016-03-03,11
163,Requirements Specification,2016-03-04,2016-03-21,18
163,Design Document,2016-03-22,2016-04-13,23
163,Code,2016-04-14,2016-04-22,9
163,Unit Test,2016-04-23,2016-05-01,9
163,System Test,2016-05-02,2016-05-16,15
164,Project Plan,2018-11-11,2018-11-16,6
164,Requirements Specification,2018-11-17,2018-12-08,22
164,Design Document,2018-12-09,2019-01-05,28
164,Code,2019-01-06,2019-01-21,16
164,Unit Test,2019-01-22,2019-01-29,8
164,System Test,2019-01-30,2019-03-09,39
165,Project Plan,2018-01-08,2018-01-16,9
165,Requirements Specification,2018-01-17,2018-02-01,16
165,Design Document,2018-02-02,2018-03-04,31
165,Code,2018-03-05,2018-03-21,17
165,Unit Test,2018-03-22,2018-03-30,9
165,System Test,2018-03-31,2018-05-09,40
166,Project Plan,2015-12-02,2015-12-11,10
166,Requirements Specification,2015-12-12,2015-12-24,13
166,Design Document,2015-12-25,2016-01-17,24
166,Code,2016-01-18,2016-01-29,12
166,Unit Test,2016-01-30,2016-02-05,7
166,System Test,2016-02-06,2016-03-13,37
167,Project Plan,2018-01-31,2018-02-12,13
167,Requirements Specification,2018-02-13,2018-03-05,21
167,Design Document,2018-03-06,2018-03-27,22
167,Code,2018-03-28,2018-04-12,16
167,Unit Test,2018-04-13,2018-04-24,12
167,System Test,2018-04-25,2018-06-12,49
168,Project Plan,2016-07-14,2016-07-23,10
168,Requirements Specification,2016-07-24,2016-08-10,18
168,Design Document,2016-08-11,2016-09-06,27
168,Code,2016-09-07,2016-09-22,16
168,Unit Test,2016-09-23,2016-10-03,11
168,System Test,2016-10-04,2016-11-18,46
169,Project Plan,2016-02-16,2016-02-27,12
169,Requirements Specification,2016-02-28,2016-03-16,18
169,Design Document,2016-03-17,2016-04-15,30
169,Code,2016-04-16,2016-04-30,15
169,Unit Test,2016-05-01,2016-05-14,14
169,System Test,2016-05-15,2016-06-16,33
170,Project Plan,2016-11-14,2016-11-26,13
170,Requirements Specification,2016-11-27,2016-12-16,20
170,Design Document,2016-12-17,2017-01-07,22
170,Code,2017-01-08,2017-01-20,13
170,Unit Test,2017-01-21,2017-01-29,9
170,System Test,2017-01-30,2017-03-14,44
171,Project Plan,2015-01-13,2015-01-23,11
171,Requirements Specification,2015-01-24,2015-02-10,18
171,Design Document,2015-02-11,2015-03-06,24
171,Code,2015-03-07,2015-03-27,21
171,Unit Test,2015-03-28,2015-04-09,13
171,System Test,2015-04-10,2015-05-23,44
172,Project Plan,2017-05-22,2017-05-31,10
172,Requirements Specification,2017-06-01,2017-06-20,20
172,Design Document,2017-06-21,2017-07-17,27
172,Code,2017-07-18,2017-07-28,11
172,Unit Test,2017-07-29,2017-08-06,9
172,System Test,2017-08-07,2017-08-29,23
173,Project Plan,2016-04-20,2016-04-29,10
173,Requirements Specification,2016-04-30,2016-05-20,21
173,Design Document,2016-05-21,2016-06-12,23
173,Code,2016-06-13,2016-07-01,19
173,Unit Test,2016-07-02,2016-07-08,7
173,System Test,2016-07-09,2016-08-02,25
174,Project Plan,2017-03-03,2017-03-12,10
174,Requirements Specification,2017-03-13,2017-04-04,23
174,Design Document,2017-04-05,2017-05-05,31
174,Code,2017-05-06,2017-05-18,13
174,Unit Test,2017-05-19,2017-05-30,12
174,System Test,2017-05-31,2017-07-08,39
175,Project Plan,2016-05-04,2016-05-12,9
175,Requirements Specification,2016-05-13,2016-06-03,22
175,Design Document,2016-06-04,2016-06-30,27
175,Code,2016-07-01,2016-07-10,10
175,Unit Test,2016-07-11,2016-07-22,12
175,System Test,2016-07-23,2016-09-13,53
176,Project Plan,2016-04-28,2016-05-05,8
176,Requirements Specification,2016-05-06,2016-05-26,21
176,Design Document,2016-05-27,2016-06-21,26
176,Code,2016-06-22,2016-07-06,15
176,Unit Test,2016-07-07,2016-07-14,8
176,System Test,2016-07-15,2016-08-16,33
177,Project Plan,2016-09-20,2016-09-28,9
177,Requirements Specification,2016-09-29,2016-10-21,23
177,Design Document,2016-10-22,2016-11-17,27
177,Code,2016-11-18,2016-11-30,13
177,Unit Test,2016-12-01,2016-12-11,11
177,System Test,2016-12-12,2016-12-22,11
178,Project Plan,2017-07-29,2017-08-09,12
178,Requirements Specification,2017-08-10,2017-08-23,14
178,Design Document,2017-08-24,2017-09-15,23
178,Code,2017-09-16,2017-09-26,11
178,Unit Test,2017-09-27,2017-10-03,7
178,System Test,2017-10-04,2017-11-23,51
179,Project Plan,2020-07-23,2020-07-31,9
